,Date.Stamped,Registrant.Name,Registration.Number,Document.Type,Short.Form.Name,Foreign.Principal.Name,Foreign.Principal.Country,url,filename
148,1/28/2021,"Ruder Finn, Inc.",6840,Short-Form,"Isola, Meredith", , ,https://efile.fara.gov/docs/6840-Short-Form-20210128-42.pdf,6840-Short-Form-20210128-42.pdf
149,1/28/2021,"Ruder Finn, Inc.",6840,Short-Form,"Marshall, Monica", , ,https://efile.fara.gov/docs/6840-Short-Form-20210128-60.pdf,6840-Short-Form-20210128-60.pdf
150,1/28/2021,"Ruder Finn, Inc.",6840,Short-Form,"Matos, Christopher", , ,https://efile.fara.gov/docs/6840-Short-Form-20210128-52.pdf,6840-Short-Form-20210128-52.pdf
151,1/28/2021,"Ruder Finn, Inc.",6840,Short-Form,"McCaffrey, Evan", , ,https://efile.fara.gov/docs/6840-Short-Form-20210128-48.pdf,6840-Short-Form-20210128-48.pdf
152,1/28/2021,"Ruder Finn, Inc.",6840,Short-Form,"Nardeo, Nira", , ,https://efile.fara.gov/docs/6840-Short-Form-20210128-54.pdf,6840-Short-Form-20210128-54.pdf
153,1/28/2021,"Ruder Finn, Inc.",6840,Short-Form,"Naylor, McKenzie", , ,https://efile.fara.gov/docs/6840-Short-Form-20210128-40.pdf,6840-Short-Form-20210128-40.pdf
154,1/28/2021,"Ruder Finn, Inc.",6840,Short-Form,"Nolan, John", , ,https://efile.fara.gov/docs/6840-Short-Form-20210128-58.pdf,6840-Short-Form-20210128-58.pdf
155,1/28/2021,"Ruder Finn, Inc.",6840,Short-Form,"Stout, Samantha", , ,https://efile.fara.gov/docs/6840-Short-Form-20210128-36.pdf,6840-Short-Form-20210128-36.pdf
156,1/28/2021,"Ruder Finn, Inc.",6840,Short-Form,"Totade, Tejas", , ,https://efile.fara.gov/docs/6840-Short-Form-20210128-46.pdf,6840-Short-Form-20210128-46.pdf
157,12/22/2020,6840,6840,Informational Materials, ,"Huawei Technologies USA, Inc.",CHINA,https://efile.fara.gov/docs/6840-Informational-Materials-20201222-1.pdf,6840-Informational-Materials-20201222-1.pdf
158,12/21/2020,"Ruder Finn, Inc.",6840,Short-Form,"Caughman, Katie", , ,https://efile.fara.gov/docs/6840-Short-Form-20201221-34.pdf,6840-Short-Form-20201221-34.pdf
159,11/13/2020,"Ruder Finn, Inc.",6840,Short-Form,"Murdock, Travis", , ,https://efile.fara.gov/docs/6840-Short-Form-20201113-32.pdf,6840-Short-Form-20201113-32.pdf
160,11/9/2020,"Ruder Finn, Inc.",6840,Amendment, , , ,https://efile.fara.gov/docs/6840-Amendment-20201109-2.pdf,6840-Amendment-20201109-2.pdf
161,11/6/2020,"Ruder Finn, Inc.",6840,Amendment, , , ,https://efile.fara.gov/docs/6840-Amendment-20201106-4.pdf,6840-Amendment-20201106-4.pdf
162,11/6/2020,"Ruder Finn, Inc.",6840,Amendment, , , ,https://efile.fara.gov/docs/6840-Amendment-20201106-3.pdf,6840-Amendment-20201106-3.pdf
163,11/6/2020,"Ruder Finn, Inc.",6840,Short-Form,"Baumgaertner, Rebecca", , ,https://efile.fara.gov/docs/6840-Short-Form-20201106-30.pdf,6840-Short-Form-20201106-30.pdf
164,11/6/2020,"Ruder Finn, Inc.",6840,Exhibit AB, ,Consulate General of The People's Republic of China in New York,CHINA,https://efile.fara.gov/docs/6840-Exhibit-AB-20201106-3.pdf,6840-Exhibit-AB-20201106-3.pdf
165,11/2/2020,"Ruder Finn, Inc.",6840,Short-Form,"Baumgaertner, Rebecca", , ,https://efile.fara.gov/docs/6840-Short-Form-20201102-26.pdf,6840-Short-Form-20201102-26.pdf
166,11/2/2020,"Ruder Finn, Inc.",6840,Short-Form,"Barrett, Jenny", , ,https://efile.fara.gov/docs/6840-Short-Form-20201102-14.pdf,6840-Short-Form-20201102-14.pdf
167,11/2/2020,"Ruder Finn, Inc.",6840,Short-Form,"Ayromlou, Maryam", , ,https://efile.fara.gov/docs/6840-Short-Form-20201102-16.pdf,6840-Short-Form-20201102-16.pdf
168,11/2/2020,"Ruder Finn, Inc.",6840,Exhibit AB, ,"Huawei Technologies USA, Inc.",CHINA,https://efile.fara.gov/docs/6840-Exhibit-AB-20201102-2.pdf,6840-Exhibit-AB-20201102-2.pdf
169,11/2/2020,"Ruder Finn, Inc.",6840,Short-Form,"Yi, Guen", , ,https://efile.fara.gov/docs/6840-Short-Form-20201102-12.pdf,6840-Short-Form-20201102-12.pdf
170,11/2/2020,"Ruder Finn, Inc.",6840,Amendment, , , ,https://efile.fara.gov/docs/6840-Amendment-20201102-1.pdf,6840-Amendment-20201102-1.pdf
171,11/2/2020,"Ruder Finn, Inc.",6840,Short-Form,"Savarese, Jessica", , ,https://efile.fara.gov/docs/6840-Short-Form-20201102-24.pdf,6840-Short-Form-20201102-24.pdf
172,11/2/2020,"Ruder Finn, Inc.",6840,Short-Form,"Murdock, Travis", , ,https://efile.fara.gov/docs/6840-Short-Form-20201102-10.pdf,6840-Short-Form-20201102-10.pdf
173,11/2/2020,"Ruder Finn, Inc.",6840,Short-Form,"Kim, Robin", , ,https://efile.fara.gov/docs/6840-Short-Form-20201102-18.pdf,6840-Short-Form-20201102-18.pdf
174,11/2/2020,"Ruder Finn, Inc.",6840,Short-Form,"Francum, Peyton", , ,https://efile.fara.gov/docs/6840-Short-Form-20201102-22.pdf,6840-Short-Form-20201102-22.pdf
175,11/2/2020,"Ruder Finn, Inc.",6840,Short-Form,"Dickter, Noah", , ,https://efile.fara.gov/docs/6840-Short-Form-20201102-20.pdf,6840-Short-Form-20201102-20.pdf
176,11/2/2020,"Ruder Finn, Inc.",6840,Short-Form,"Bloomgarden, Kathy", , ,https://efile.fara.gov/docs/6840-Short-Form-20201102-8.pdf,6840-Short-Form-20201102-8.pdf
177,6/22/2020,"Ruder Finn, Inc.",6840,Short-Form,"Rabe, Brianna", , ,https://efile.fara.gov/docs/6840-Short-Form-20200622-4.pdf,6840-Short-Form-20200622-4.pdf
178,6/22/2020,"Ruder Finn, Inc.",6840,Short-Form,"Laird, Brian", , ,https://efile.fara.gov/docs/6840-Short-Form-20200622-2.pdf,6840-Short-Form-20200622-2.pdf
179,6/22/2020,"Ruder Finn, Inc.",6840,Exhibit C, , , ,https://efile.fara.gov/docs/6840-Exhibit-C-20200622-1.pdf,6840-Exhibit-C-20200622-1.pdf
181,6/22/2020,"Ruder Finn, Inc.",6840,Short-Form,"Bloomgarden, Kathy", , ,https://efile.fara.gov/docs/6840-Short-Form-20200622-6.pdf,6840-Short-Form-20200622-6.pdf
182,6/22/2020,"Ruder Finn, Inc.",6840,Registration Statement, , , ,https://efile.fara.gov/docs/6840-Registration-Statement-20200622-1.pdf,6840-Registration-Statement-20200622-1.pdf
183,9/21/2020,TrailRunner International LLC,6808,Supplemental Statement, , , ,https://efile.fara.gov/docs/6808-Supplemental-Statement-20200921-1.pdf,6808-Supplemental-Statement-20200921-1.pdf
184,9/16/2020,6808,6808,Informational Materials, ,Esquel Enterprises Ltd.,CHINA,https://efile.fara.gov/docs/6808-Informational-Materials-20200916-2.pdf,6808-Informational-Materials-20200916-2.pdf
185,9/16/2020,TrailRunner International LLC,6808,Exhibit C, , , ,https://efile.fara.gov/docs/6808-Exhibit-C-20200916-2.pdf,6808-Exhibit-C-20200916-2.pdf
186,9/16/2020,6808,6808,Informational Materials, ,Esquel Enterprises Ltd.,CHINA,https://efile.fara.gov/docs/6808-Informational-Materials-20200916-1.pdf,6808-Informational-Materials-20200916-1.pdf
187,9/16/2020,TrailRunner International LLC,6808,Amendment, , , ,https://efile.fara.gov/docs/6808-Amendment-20200916-3.pdf,6808-Amendment-20200916-3.pdf
188,7/14/2020,TrailRunner International LLC,6808,Amendment, , , ,https://efile.fara.gov/docs/6808-Amendment-20200714-2.pdf,6808-Amendment-20200714-2.pdf
189,7/14/2020,TrailRunner International LLC,6808,Exhibit AB, ,Esquel Enterprises Ltd.,CHINA,https://efile.fara.gov/docs/6808-Exhibit-AB-20200714-3.pdf,6808-Exhibit-AB-20200714-3.pdf
190,4/24/2020,TrailRunner International LLC,6808,Amendment, , , ,https://efile.fara.gov/docs/6808-Amendment-20200424-1.pdf,6808-Amendment-20200424-1.pdf
191,4/24/2020,TrailRunner International LLC,6808,Exhibit AB, ,Esquel Enterprises Ltd.,CHINA,https://efile.fara.gov/docs/6808-Exhibit-AB-20200424-2.pdf,6808-Exhibit-AB-20200424-2.pdf
192,3/27/2020,TrailRunner International LLC,6808,Registration Statement, , , ,https://efile.fara.gov/docs/6808-Registration-Statement-20200327-1.pdf,6808-Registration-Statement-20200327-1.pdf
193,3/27/2020,TrailRunner International LLC,6808,Short-Form,"Shortridge, Patrick", , ,https://efile.fara.gov/docs/6808-Short-Form-20200327-6.pdf,6808-Short-Form-20200327-6.pdf
194,3/27/2020,TrailRunner International LLC,6808,Short-Form,"Walker, Georgia", , ,https://efile.fara.gov/docs/6808-Short-Form-20200327-8.pdf,6808-Short-Form-20200327-8.pdf
195,3/27/2020,TrailRunner International LLC,6808,Short-Form,"Wilkinson, James R", , ,https://efile.fara.gov/docs/6808-Short-Form-20200327-2.pdf,6808-Short-Form-20200327-2.pdf
196,3/27/2020,TrailRunner International LLC,6808,Exhibit C, , , ,https://efile.fara.gov/docs/6808-Exhibit-C-20200327-1.pdf,6808-Exhibit-C-20200327-1.pdf
197,3/27/2020,TrailRunner International LLC,6808,Exhibit AB, ,Esquel Enterprises Ltd.,CHINA,https://efile.fara.gov/docs/6808-Exhibit-AB-20200327-1.pdf,6808-Exhibit-AB-20200327-1.pdf
198,3/27/2020,TrailRunner International LLC,6808,Short-Form,"Meservey, Lulu Cheng", , ,https://efile.fara.gov/docs/6808-Short-Form-20200327-4.pdf,6808-Short-Form-20200327-4.pdf
199,11/11/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Supplemental Statement, , , ,https://efile.fara.gov/docs/6736-Supplemental-Statement-20201111-2.pdf,6736-Supplemental-Statement-20201111-2.pdf
200,5/29/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Supplemental Statement, , , ,https://efile.fara.gov/docs/6736-Supplemental-Statement-20200529-1.pdf,6736-Supplemental-Statement-20200529-1.pdf
201,5/15/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Davmer, Ariella", , ,https://efile.fara.gov/docs/6736-Short-Form-20200515-40.pdf,6736-Short-Form-20200515-40.pdf
202,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Amendment, , , ,https://efile.fara.gov/docs/6736-Amendment-20200318-1.pdf,6736-Amendment-20200318-1.pdf
203,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Silvers, Sharron", , ,https://efile.fara.gov/docs/6736-Short-Form-20200318-20.pdf,6736-Short-Form-20200318-20.pdf
204,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Minuskin, Eric", , ,https://efile.fara.gov/docs/6736-Short-Form-20200318-24.pdf,6736-Short-Form-20200318-24.pdf
205,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Mastrojohn, Dean", , ,https://efile.fara.gov/docs/6736-Short-Form-20200318-22.pdf,6736-Short-Form-20200318-22.pdf
206,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Marino, Gabrielle", , ,https://efile.fara.gov/docs/6736-Short-Form-20200318-38.pdf,6736-Short-Form-20200318-38.pdf
207,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Hendl, Jonathan", , ,https://efile.fara.gov/docs/6736-Short-Form-20200318-36.pdf,6736-Short-Form-20200318-36.pdf
208,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Hamilton, Chris", , ,https://efile.fara.gov/docs/6736-Short-Form-20200318-34.pdf,6736-Short-Form-20200318-34.pdf
209,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Goodman, Adam", , ,https://efile.fara.gov/docs/6736-Short-Form-20200318-32.pdf,6736-Short-Form-20200318-32.pdf
210,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Delgado, Kelly", , ,https://efile.fara.gov/docs/6736-Short-Form-20200318-30.pdf,6736-Short-Form-20200318-30.pdf
211,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Culbertson, Matthew", , ,https://efile.fara.gov/docs/6736-Short-Form-20200318-28.pdf,6736-Short-Form-20200318-28.pdf
212,3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Cook, James", , ,https://efile.fara.gov/docs/6736-Short-Form-20200318-26.pdf,6736-Short-Form-20200318-26.pdf
213,2/14/2020,PIVOT,6736,Informational Materials, ,"Huawei Technologies USA, Inc.",CHINA,https://efile.fara.gov/docs/6736-Informational-Materials-20200214-3.pdf,6736-Informational-Materials-20200214-3.pdf
214,11/27/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Delgado, Kelly", , ,https://efile.fara.gov/docs/6736-Short-Form-20191127-18.pdf,6736-Short-Form-20191127-18.pdf
215,11/6/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Mastrojohn, Dean", , ,https://efile.fara.gov/docs/6736-Short-Form-20191106-16.pdf,6736-Short-Form-20191106-16.pdf
216,11/6/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Culbertson, Matthew", , ,https://efile.fara.gov/docs/6736-Short-Form-20191106-14.pdf,6736-Short-Form-20191106-14.pdf
217,10/21/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Informational Materials, ,"Huawei Technologies USA, Inc.",CHINA,https://efile.fara.gov/docs/6736-Informational-Materials-20191021-1.pdf,6736-Informational-Materials-20191021-1.pdf
218,10/11/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Informational Materials, ,"Huawei Technologies USA, Inc.",CHINA,https://efile.fara.gov/docs/6736-Informational-Materials-20191011-2.pdf,6736-Informational-Materials-20191011-2.pdf
219,10/3/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Registration Statement, , , ,https://efile.fara.gov/docs/6736-Registration-Statement-20191003-1.pdf,6736-Registration-Statement-20191003-1.pdf
220,10/3/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Cook, James", , ,https://efile.fara.gov/docs/6736-Short-Form-20191003-6.pdf,6736-Short-Form-20191003-6.pdf
221,10/3/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Exhibit C, , , ,https://efile.fara.gov/docs/6736-Exhibit-C-20191003-1.pdf,6736-Exhibit-C-20191003-1.pdf
222,10/3/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Exhibit AB, ,"Huawei Technologies USA, Inc.",CHINA,https://efile.fara.gov/docs/6736-Exhibit-AB-20191003-1.pdf,6736-Exhibit-AB-20191003-1.pdf
223,10/3/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Hamilton, Chris", , ,https://efile.fara.gov/docs/6736-Short-Form-20191003-8.pdf,6736-Short-Form-20191003-8.pdf
224,10/3/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Marino, Gabrielle", , ,https://efile.fara.gov/docs/6736-Short-Form-20191003-2.pdf,6736-Short-Form-20191003-2.pdf
225,10/3/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Goodman, Adam", , ,https://efile.fara.gov/docs/6736-Short-Form-20191003-10.pdf,6736-Short-Form-20191003-10.pdf
226,10/3/2019,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Hendl, Jonathan", , ,https://efile.fara.gov/docs/6736-Short-Form-20191003-4.pdf,6736-Short-Form-20191003-4.pdf
227,12/19/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221219-132.pdf,6633-Informational-Materials-20221219-132.pdf
228,12/19/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221219-133.pdf,6633-Informational-Materials-20221219-133.pdf
229,12/17/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221217-129.pdf,6633-Informational-Materials-20221217-129.pdf
230,12/14/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221214-135.pdf,6633-Informational-Materials-20221214-135.pdf
231,12/9/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221209-128.pdf,6633-Informational-Materials-20221209-128.pdf
232,11/27/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221127-127.pdf,6633-Informational-Materials-20221127-127.pdf
233,11/20/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221120-126.pdf,6633-Informational-Materials-20221120-126.pdf
234,11/17/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221117-125.pdf,6633-Informational-Materials-20221117-125.pdf
235,11/16/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221116-124.pdf,6633-Informational-Materials-20221116-124.pdf
236,11/10/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221110-123.pdf,6633-Informational-Materials-20221110-123.pdf
237,11/5/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221105-121.pdf,6633-Informational-Materials-20221105-121.pdf
238,10/25/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221025-120.pdf,6633-Informational-Materials-20221025-120.pdf
239,10/21/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221021-119.pdf,6633-Informational-Materials-20221021-119.pdf
240,10/19/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221019-118.pdf,6633-Informational-Materials-20221019-118.pdf
241,10/12/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20221012-116.pdf,6633-Informational-Materials-20221012-116.pdf
242,9/28/2022,"MediaLinks TV, LLC",6633,Supplemental Statement, , , ,https://efile.fara.gov/docs/6633-Supplemental-Statement-20220928-7.pdf,6633-Supplemental-Statement-20220928-7.pdf
243,9/20/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220920-115.pdf,6633-Informational-Materials-20220920-115.pdf
244,9/12/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220912-114.pdf,6633-Informational-Materials-20220912-114.pdf
245,9/7/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220907-113.pdf,6633-Informational-Materials-20220907-113.pdf
246,9/2/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220902-112.pdf,6633-Informational-Materials-20220902-112.pdf
247,8/24/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220824-111.pdf,6633-Informational-Materials-20220824-111.pdf
248,8/17/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220817-110.pdf,6633-Informational-Materials-20220817-110.pdf
249,8/9/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220809-109.pdf,6633-Informational-Materials-20220809-109.pdf
250,8/4/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220804-108.pdf,6633-Informational-Materials-20220804-108.pdf
251,7/28/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220728-107.pdf,6633-Informational-Materials-20220728-107.pdf
252,7/22/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220722-106.pdf,6633-Informational-Materials-20220722-106.pdf
253,7/4/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220704-105.pdf,6633-Informational-Materials-20220704-105.pdf
254,6/27/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220627-103.pdf,6633-Informational-Materials-20220627-103.pdf
255,6/27/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220627-104.pdf,6633-Informational-Materials-20220627-104.pdf
256,6/22/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220622-102.pdf,6633-Informational-Materials-20220622-102.pdf
257,6/14/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220614-101.pdf,6633-Informational-Materials-20220614-101.pdf
258,6/9/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220609-100.pdf,6633-Informational-Materials-20220609-100.pdf
259,6/3/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220603-99.pdf,6633-Informational-Materials-20220603-99.pdf
260,5/27/2022,"MediaLinks TV, LLC",6633,Informational Materials, ,CCTV,CHINA,https://efile.fara.gov/docs/6633-Informational-Materials-20220527-96.pdf,6633-Informational-Materials-20220527-96.pdf
